Model,Partition,WeightDecay,AUC_Train,AUC_Valid,AUC_Tests
19,43,0.05,1.0,0.6822535791533628,0.6587747484902846
19,43,0.1,1.0,0.685518590998043,0.6720549871534554
19,43,0.5,1.0,0.6991863219693069,0.6747294340292154
20,43,0.001,1.0,0.7074466989391286,0.6866165947128748
20,43,0.005,1.0,0.6698527139767225,0.6910718157982929
20,43,0.01,1.0,0.7000720980533526,0.6687562836359335
20,43,0.05,1.0,0.6944484498918528,0.6792963641978959
20,43,0.1,1.0,0.7022453393758368,0.6730209421675506
20,43,0.5,1.0,0.7065609228550829,0.6684737253665043
21,43,0.001,1.0,0.67883407148007,0.6786589653110441
21,43,0.005,1.0,0.6868266556802967,0.6773283129957091
21,43,0.01,1.0,0.7044288804202287,0.6591164468626176
21,43,0.05,1.0,0.6831496549593161,0.6671726431026211
21,43,0.1,1.0,0.6791121639715727,0.6737897635052996
21,43,0.5,1.0,0.7014419610670513,0.6861171893994651
22,43,0.001,1.0,0.7102997219075085,0.6640185042810862
22,43,0.005,1.0,0.7056545473272221,0.6539909712776234
22,43,0.01,1.0,0.6973117725821403,0.6652078774617067
22,43,0.05,1.0,0.6890101967246884,0.6687628547584785
22,43,0.1,1.0,0.6978473581213307,0.6684342986312352
22,43,0.5,1.0,0.6956329179112164,0.6690454130279075
0,44,0.001,0.6688829752960734,0.5823668760943455,0.607316287841452
0,44,0.005,0.6738128068660678,0.5686373467916367,0.6308343354295214
0,44,0.01,0.6411944741555948,0.5667730971263776,0.5746183820582069
0,44,0.05,0.7256047114009201,0.5920280152435885,0.6543589541401358
0,44,0.1,0.7098429103467828,0.5858687815428983,0.6484843705850271
0,44,0.5,0.6862346808592894,0.5971881759192502,0.6396593530072743
1,44,0.001,0.8225234861273985,0.6043155834792461,0.6380888547190515
1,44,0.005,0.7987338754365392,0.5906581522298898,0.6477155492472779
1,44,0.01,0.8022197450998079,0.5859305798743434,0.6600035484061743
1,44,0.05,0.8005148262219874,0.5942527551756103,0.6487537866093664
1,44,0.1,0.8152366654209462,0.5892573900504687,0.6465590316793818
1,44,0.5,0.7666252142424517,0.5908847461118549,0.6603715312686865
2,44,0.001,0.9160994342710602,0.5941085590689051,0.6573553860205938
2,44,0.005,0.9177779352826712,0.6004428880420228,0.6822730827107195
2,44,0.01,0.9244706761685073,0.5923164074569987,0.6482018123155979
2,44,0.05,0.9168056289385172,0.6283551344113709,0.6572239635696966
2,44,0.1,0.8918484774288329,0.6279225460912555,0.6596684211563861
2,44,0.5,0.8288644183559067,0.6016891543928314,0.6698405188558361
3,44,0.001,0.9978549981314192,0.5884025131321455,0.6531695809595154
3,44,0.005,0.9966591064317839,0.5969821814811,0.6484449438497578
3,44,0.01,0.9989516617482184,0.5718302605829643,0.6174292454379982
3,44,0.05,0.9900179126019665,0.6193737769080234,0.65148737358803
3,44,0.1,0.9772213559453086,0.6339787825728705,0.6569874031580815
3,44,0.5,0.9215937061044601,0.6243485425893501,0.6815305458631498
4,44,0.001,1.0,0.6024925327016171,0.6682371649548893
4,44,0.005,1.0,0.6450715830672571,0.6663643950296029
4,44,0.01,1.0,0.5895354825419714,0.6662461148237954
4,44,0.05,1.0,0.6404264084869709,0.6758793804745665
4,44,0.1,1.0,0.6510969203831497,0.6885287913734304
4,44,0.5,0.9804984600317014,0.6599443815016994,0.7011059199243006
5,44,0.001,1.0,0.6383046657740241,0.6932140017479186
5,44,0.005,1.0,0.6458749613760428,0.6807354400352212
5,44,0.01,1.0,0.6363477186115974,0.6665286730932245
5,44,0.05,1.0,0.6467195385724587,0.6742825976961644
5,44,0.1,1.0,0.6275002574930477,0.678816672252121
5,44,0.5,0.9992512790113275,0.6371201977546606,0.6959475887265822
6,44,0.001,1.0,0.6366258111031001,0.6918340660134971
6,44,0.005,1.0,0.6520341950767329,0.690868110999402
6,44,0.01,1.0,0.6396642290658152,0.6916632168273307
6,44,0.05,1.0,0.6435575239468534,0.697353808951183
6,44,0.1,1.0,0.6487588835101452,0.7006130857334357
6,44,0.5,1.0,0.6602636728808322,0.7069147922539607
7,44,0.001,1.0,0.6688021423421568,0.704575472627989
7,44,0.005,1.0,0.666783396848285,0.7115145780353658
7,44,0.01,1.0,0.6643217633123906,0.7089584113654136
7,44,0.05,1.0,0.6654238335564939,0.7104763406732773
7,44,0.1,1.0,0.6622412194870738,0.7074207686899153
7,44,0.5,1.0,0.6669275929549903,0.7032941037317405
8,44,0.001,1.0,0.6005252858172829,0.6735663453387742
8,44,0.005,1.0,0.6259552992069215,0.6257745710699758
8,44,0.01,1.0,0.6086002677927695,0.6720418449083657
8,44,0.05,0.9986849057333214,0.5905757544546297,0.6489903470209816
8,44,0.1,1.0,0.6304562776805026,0.6794409288938829
8,44,0.5,1.0,0.6289422185600989,0.6817013950493163
9,44,0.001,1.0,0.6494386651560408,0.6587287506324705
9,44,0.005,1.0,0.6353898444741992,0.6642944914279706
9,44,0.01,1.0,0.6370069008136781,0.6404216032224785
9,44,0.05,1.0,0.6383355649397466,0.6761816521116302
9,44,0.1,1.0,0.6401174168297457,0.6911243847786517
9,44,0.5,1.0,0.6405191059841384,0.7123425394760188
10,44,0.001,1.0,0.640632402925121,0.6933585664439056
10,44,0.005,1.0,0.6561231846740138,0.6875562652367904
10,44,0.01,1.0,0.6196621691214338,0.7005999434883461
10,44,0.05,1.0,0.6432279328458131,0.7014673316642683
10,44,0.1,1.0,0.6616026367288084,0.6907958286514085
10,44,0.5,1.0,0.6518385003604904,0.7099177952569637
11,44,0.001,0.9999999999999999,0.6588732104233186,0.7147278569598045
11,44,0.005,1.0,0.6585848182099083,0.7042272031331112
11,44,0.01,1.0,0.6662890101967246,0.7236580124982751
11,44,0.05,1.0,0.66957462148522,0.6972420998679205
11,44,0.1,1.0,0.6558965907920485,0.7077098980818892
11,44,0.5,1.0,0.6699248120300751,0.7159369435080596
12,44,0.001,1.0,0.6167267483777938,0.6604306713715904
12,44,0.005,1.0,0.6365125141621176,0.6712664524480717
12,44,0.01,1.0,0.6378720774539088,0.6944428016638083
12,44,0.05,0.9999999999999999,0.6418580698321146,0.6755902510825924
12,44,0.1,1.0,0.6705118961788031,0.7018024589140563
12,44,0.5,1.0,0.6483365949119374,0.6921954777534647
13,44,0.001,1.0,0.6360490266762797,0.6889624854613914
13,44,0.005,1.0,0.6475744154907818,0.7154703938073741
13,44,0.01,1.0,0.6440622103203213,0.7166991937232638
13,44,0.05,0.9999999999999999,0.6535585539190443,0.6746308671910421
13,44,0.1,1.0,0.6739932021835411,0.7048383175297837
13,44,0.5,0.9997867240557223,0.6439489133793387,0.6958818775011335
14,44,0.001,1.0,0.6593984962406015,0.6935228445075272
14,44,0.005,1.0,0.6834071480070039,0.7168503295417956
14,44,0.01,1.0,0.6532186630960963,0.7132887811224792
14,44,0.05,1.0,0.6630239983520444,0.7059554083624106
14,44,0.1,1.0,0.6536100525285818,0.7105486230212708
14,44,0.5,1.0,0.669111133999382,0.7062642511220192
15,44,0.001,1.0,0.6646513544134308,0.6825424987350589
15,44,0.005,1.0,0.6342877742300957,0.648385803746854
15,44,0.01,1.0,0.6380162735606139,0.6811559918780925
15,44,0.05,1.0,0.6296631990936246,0.6885353624959752
15,44,0.1,1.0,0.6297249974250696,0.6808208646283045
15,44,0.5,1.0,0.6354413430837368,0.715141837680131
16,44,0.001,1.0,0.6486455865691627,0.6659438431867315
16,44,0.005,1.0,0.6349984550417138,0.694561081869616
16,44,0.01,1.0,0.6301472860232774,0.681471405760246
16,44,0.05,1.0,0.638809352147492,0.6914200852931707
16,44,0.1,1.0,0.6741476980121536,0.7146818591019904
16,44,0.5,1.0,0.6555772994129159,0.7150892686997721
17,44,0.001,1.0,0.6269131733443196,0.6898233025147685
17,44,0.005,1.0,0.6543001338963848,0.6962104336283768
17,44,0.01,1.0,0.6638376763827376,0.6954153278004481
17,44,0.05,1.0,0.6470800288392213,0.6895276020002497
17,44,0.1,1.0,0.6597177876197342,0.7027224160703374
17,44,0.5,1.0,0.6519002986919353,0.6946399353401542
18,44,0.001,1.0,0.6730559274899578,0.6835807360971475
18,44,0.005,1.0,0.6463590483056958,0.6902175698674604
18,44,0.01,1.0,0.6556493974662684,0.705639994480257
18,44,0.05,1.0,0.6410649912452364,0.7037672245549706
18,44,0.1,1.0,0.6440622103203213,0.6984577575387203
18,44,0.5,1.0,0.6695025234318672,0.709950650869688
19,44,0.001,1.0,0.6571222576990422,0.7143993008325612
19,44,0.005,1.0,0.6625399114223915,0.683166755376821
19,44,0.01,1.0,0.6708826861674735,0.6963549983243638
19,44,0.05,1.0,0.6656504274384591,0.7012767691104671
19,44,0.1,1.0,0.6588938098671338,0.701914167997319
19,44,0.5,1.0,0.6558759913482335,0.7048908865101425
20,44,0.001,1.0,0.6554846019157483,0.6876876876876876
20,44,0.005,1.0,0.6665568029663199,0.6895604576129741
20,44,0.01,1.0,0.6455865691626327,0.6734940629907809
20,44,0.05,1.0,0.6481100010299723,0.7002451028709233
20,44,0.1,1.0,0.6538778452981769,0.7160157969785979
20,44,0.5,1.0,0.6656504274384591,0.7070396435823132
21,44,0.001,1.0,0.6544546297249973,0.691209809371735
21,44,0.005,1.0,0.6452981769492223,0.6793555043007997
21,44,0.01,1.0,0.6433309300648883,0.6979517811027658
21,44,0.05,1.0,0.6565557729941291,0.6726201036923137
21,44,0.1,1.0,0.6399526212792255,0.698135772534022
21,44,0.5,1.0,0.6761767432279329,0.7036292309815285
22,44,0.001,1.0,0.6358636316819446,0.6760436585381882
22,44,0.005,1.0,0.6446080955814193,0.6926883119443294
22,44,0.01,1.0,0.647110928004944,0.6791780839920885
22,44,0.05,1.0,0.6666495004634875,0.7100492177078609
22,44,0.1,1.0,0.6057266453805747,0.6832981778277184
22,44,0.5,1.0,0.6643732619219281,0.7043060566036494
0,45,0.001,0.6697869817910025,0.6467916366258111,0.5839756605620938
0,45,0.005,0.734821647186175,0.6267071789061696,0.609057635315841
0,45,0.01,0.6321621412647069,0.6287362241219487,0.570314296791321
0,45,0.05,0.6969026662714726,0.6525285817282933,0.6027690710404059
0,45,0.1,0.7317478318019562,0.6281491399732207,0.607460852537439
0,45,0.5,0.7276369540844598,0.6412091873519415,0.6141831109008352
1,45,0.001,0.7956281653114086,0.6305077762900402,0.6063437617048121
1,45,0.005,0.8200588925115013,0.6493356679369657,0.621753044072519
1,45,0.01,0.8074543486385134,0.6194149757956535,0.6005743161104211
1,45,0.05,0.8165846209358368,0.6398908229477804,0.6166341396100696
1,45,0.1,0.8187457312594235,0.6242764445359975,0.6190720260742142
1,45,0.5,0.741249887240815,0.6371407971984756,0.6170481203303961
2,45,0.001,0.9220196136548151,0.6309197651663405,0.6094321893008983
2,45,0.005,0.9210395752522584,0.6080749819754866,0.619860560779598
2,45,0.01,0.9163926081521669,0.5997425069523123,0.6113772415741782
2,45,0.05,0.9021765744403923,0.627304562776805,0.6320697064679559
2,45,0.1,0.8840945115272103,0.6749819754866617,0.6133025804798233
2,45,0.5,0.8202837665433833,0.6610876506334329,0.6283964489653767
3,45,0.001,0.9981707238495341,0.6480276032547121,0.659576425440758
3,45,0.005,0.9981668578203329,0.6328767123287672,0.6193742977112779
3,45,0.01,0.9989046250596013,0.6778452981769492,0.6474855599582077
3,45,0.05,0.9948246755757161,0.6762385415593779,0.6738094768729341
3,45,0.1,0.9795126225853427,0.6663817076938924,0.6310643247185918
3,45,0.5,0.9043338187347775,0.6712843753218662,0.6602992489206931
4,45,0.001,1.0,0.6686991451230817,0.6659569854318212
4,45,0.005,1.0,0.6533422597589865,0.636137231323227
4,45,0.01,1.0,0.6607580595323926,0.6354144078432918
4,45,0.05,1.0,0.6403440107117107,0.6618960316990952
4,45,0.1,0.9999858245595948,0.6916881244206405,0.6491809095747827
4,45,0.5,0.9681580948208094,0.6947059429395406,0.6679480355629153
5,45,0.001,1.0,0.697754660624163,0.6772921718217123
5,45,0.005,1.0,0.6673601812751057,0.6870042909430216
5,45,0.01,1.0,0.686445565969719,0.6877533989131364
5,45,0.05,1.0,0.6977237614584405,0.6928525900079511
5,45,0.1,1.0,0.7165516531053662,0.6917749259105933
5,45,0.5,0.9996572120774753,0.6845710165825523,0.710535480776181
6,45,0.001,1.0,0.7311051601606757,0.708938697997779
6,45,0.005,1.0,0.7212174271294676,0.7052063003922961
6,45,0.01,1.0,0.7182820063858275,0.717264310262122
6,45,0.05,1.0,0.7008857760840457,0.7296771607493707
6,45,0.1,1.0,0.7104027191265836,0.6919260617291252
6,45,0.5,1.0,0.723071377072819,0.7154375381946498
7,45,0.001,1.0,0.7286023277371512,0.7157463809542585
7,45,0.005,1.0,0.7223709959831085,0.7104894829183669
7,45,0.01,1.0,0.7166958492120713,0.723276887390673
7,45,0.05,1.0,0.7127922546091255,0.7123688239661982
7,45,0.1,1.0,0.7244927386960551,0.7208127164363489
7,45,0.5,0.9999999999999999,0.7136471315274489,0.7217852425729887
8,45,0.001,1.0,0.6478628077041919,0.637832580939802
8,45,0.005,1.0,0.6497579565351734,0.6650567416431749
8,45,0.01,1.0,0.6407559995880111,0.6759779473127394
8,45,0.05,1.0,0.6667318982387475,0.6613177729151472
8,45,0.1,1.0,0.6596044906787516,0.6793817887909792
8,45,0.5,0.9985592597842755,0.696796786486765,0.6704056353946944
9,45,0.001,1.0,0.6912246369348027,0.6946267930950644
9,45,0.005,1.0,0.6804305283757339,0.6846124023366911
9,45,0.01,1.0,0.7009372746935832,0.6854272215322543
9,45,0.05,1.0,0.6762488412812853,0.6979320677351313
9,45,0.1,1.0,0.6775878051292614,0.6855389306155171
9,45,0.5,1.0,0.7032238129570502,0.6953430454524547
10,45,0.001,1.0,0.6931918838191369,0.7058502704016927
10,45,0.005,1.0,0.7195591719023586,0.7093395364730156
10,45,0.01,1.0,0.6973632711916777,0.6823125094459886
10,45,0.05,1.0,0.7180039138943248,0.6832981778277184
10,45,0.1,1.0,0.7019260479967041,0.6879505325894824
10,45,0.5,1.0,0.7186836955402204,0.7244005493458447
11,45,0.001,1.0,0.7156143784117829,0.7035240930208106
11,45,0.005,1.0,0.7281800391389432,0.7203198822454839
11,45,0.01,0.9999999999999999,0.6779688948398394,0.7004750921599937
11,45,0.05,1.0,0.7159130703471006,0.7065928072492624
11,45,0.1,1.0,0.7231640745699867,0.7140773158278628
11,45,0.5,1.0,0.71215367185086,0.7123622528436532
12,45,0.001,1.0,0.6930888866000617,0.6818656731129379
12,45,0.005,1.0,0.6865382634668864,0.7013884781937297
12,45,0.01,1.0,0.6621897208775362,0.6961841491381973
12,45,0.05,1.0,0.6610052528581728,0.6909929623277544
12,45,0.1,1.0,0.6894221856009888,0.6935557001202516
12,45,0.5,1.0,0.686064476259141,0.6971369619072026
13,45,0.001,1.0,0.704882068184159,0.6809720004468363
13,45,0.005,1.0,0.686692759295499,0.6931417193999252
13,45,0.01,1.0,0.6934287774230096,0.7009284996155892
13,45,0.05,1.0,0.7049232670717891,0.7015593273798963
13,45,0.1,1.0,0.7228138840251312,0.7030246877074011
13,45,0.5,1.0,0.7013183644041611,0.6858412022525808
14,45,0.001,1.0,0.7133175404264085,0.701769603301332
14,45,0.005,1.0,0.7154598825831703,0.7115737181382695
14,45,0.01,1.0,0.7260685961479041,0.7146950013470802
14,45,0.05,1.0,0.7123081676794727,0.7252810797668567
14,45,0.1,1.0,0.7093624472139252,0.6972223865002858
14,45,0.5,1.0,0.7246987331342054,0.7320099092527976
15,45,0.001,0.9999999999999999,0.6624987125347616,0.666837515852833
15,45,0.005,1.0,0.6707796889483983,0.6703267819241561
15,45,0.01,1.0,0.6760737460088577,0.6780807065270961
15,45,0.05,0.9999961339707987,0.6558759913482335,0.6876022630946045
15,45,0.1,1.0,0.7149036976001648,0.6822599404656298
15,45,0.5,1.0,0.70305901740653,0.6885550758636099
16,45,0.001,1.0,0.7139046245751365,0.6906578350779664
16,45,0.005,1.0,0.7106808116180863,0.7092935386152015
16,45,0.01,1.0,0.7071583067257184,0.6723572587905193
16,45,0.05,1.0,0.7061695334225976,0.7012242001301082
16,45,0.1,1.0,0.6929549902152643,0.7049237421228668
16,45,0.5,1.0,0.6988155319806364,0.6958687352560438
17,45,0.001,1.0,0.7081573797507467,0.692714596434509
17,45,0.005,1.0,0.6960346070656092,0.6925371761257976
17,45,0.01,1.0,0.7026161293645072,0.7086627108508946
17,45,0.05,1.0,0.7192913791327634,0.711895703142968
17,45,0.1,1.0,0.689102894221856,0.6786326808208647
17,45,0.5,1.0,0.6941806571222577,0.6974983736471703
18,45,0.001,1.0,0.7299309918632195,0.7136173372497223
18,45,0.005,1.0,0.7113193943763518,0.7042666298683804
18,45,0.01,1.0,0.7266144814090019,0.7134990570439148
18,45,0.05,1.0,0.7200123596662891,0.7181776962958581
18,45,0.1,0.9999999999999999,0.6829642599649809,0.6997982665378726
18,45,0.5,1.0,0.7239880523225873,0.7051537314119372
19,45,0.001,1.0,0.6936759707487898,0.6954810390258968
19,45,0.005,1.0,0.7128540529405706,0.6921363376505609
19,45,0.01,1.0,0.7210320321351325,0.6971041062944783
19,45,0.05,1.0,0.6918220208054383,0.6873525604378996
19,45,0.1,1.0,0.7073231022762385,0.7047923196719696
19,45,0.5,0.999997422647199,0.7047069729117315,0.7094315321886437
20,45,0.001,1.0,0.7219796065506232,0.7029458342368627
20,45,0.005,1.0,0.7220723040477907,0.7175468685315514
20,45,0.01,1.0,0.7181378102791225,0.7063431045925576
20,45,0.05,1.0,0.7111442991039243,0.7158843745277006
20,45,0.1,1.0,0.6901431661345143,0.6910652446757479
20,45,0.5,1.0,0.706643320630343,0.6879833882022066
21,45,0.001,0.9999999999999999,0.7052425584509219,0.6898233025147686
21,45,0.005,1.0,0.7191059841384284,0.6946399353401542
21,45,0.01,1.0,0.7206303429807396,0.6791583706244538
21,45,0.05,1.0,0.6960552065094243,0.7005276611403526
21,45,0.1,1.0,0.7128025543310331,0.7122308303927559
21,45,0.5,1.0,0.7159851684004532,0.6936082691006105
22,45,0.001,1.0,0.7004119888763004,0.6980503479409388
22,45,0.005,1.0,0.7043876815325986,0.7133347789802933
22,45,0.01,0.9999999999999999,0.7213204243485427,0.7098980818893291
22,45,0.05,0.9996952280312892,0.6713152744875889,0.6833507468080773
22,45,0.1,1.0,0.7156246781336904,0.6973998068089972
22,45,0.5,1.0,0.7120197754660624,0.712224259270211
0,46,0.001,0.7340648719699996,0.6283242352456484,0.639133663203685
0,46,0.005,0.6916567868142631,0.6244721392522402,0.6316294412574501
0,46,0.01,0.7307735924432015,0.6298073952003296,0.642432366721207
0,46,0.05,0.6823973247077927,0.6275620558244928,0.6207936601809687
0,46,0.1,0.6536588744700318,0.6085899680708621,0.6278707591617877
0,46,0.5,0.7274578280647946,0.6392110413018849,0.6409012951682536
1,46,0.001,0.8085490792407118,0.6481614996395098,0.6505805586768387
1,46,0.005,0.7914303019368806,0.6501081470800288,0.6609497900526347
1,46,0.01,0.7610027191072051,0.6154701823050778,0.6396067840269153
1,46,0.05,0.7946745447750616,0.6530641672674837,0.6510931062353382
1,46,0.1,0.8083705975592469,0.6528890719950562,0.6559294524283583
1,46,0.5,0.7523614995038597,0.6398702235039653,0.6521641992101511
2,46,0.001,0.895936803309321,0.628622927180966,0.665832134103469
2,46,0.005,0.9226626631786492,0.6408898959728088,0.6697550942627529
2,46,0.01,0.9181394090130028,0.6173550314141518,0.6584921902208555
2,46,0.05,0.8972042165491823,0.6347203625502111,0.6522496238032343
2,46,0.1,0.8795048905269398,0.6641466680399629,0.6612126349544292
2,46,0.5,0.8281788425108572,0.6490884746111855,0.6707079070317583
3,46,0.001,0.999200376293509,0.6391286435266248,0.6624611482379534
3,46,0.005,0.9981378626013222,0.6156555772994129,0.6662461148237954
3,46,0.01,0.9983949535432158,0.6152950870326501,0.649509465702026
3,46,0.05,0.9869875900462635,0.6382222679987641,0.6714767283695073
3,46,0.1,0.9876357942756995,0.6486867854567927,0.6569019785649983
3,46,0.5,0.8904347994175182,0.6683489545782264,0.6801768946189077
4,46,0.001,1.0,0.6302708826861675,0.673191791353717
4,46,0.005,1.0,0.6718817591925018,0.6792240818499025
4,46,0.01,1.0,0.6445256978061592,0.6659701276769112
4,46,0.05,1.0,0.6851889998970028,0.682825057004488
4,46,0.1,1.0,0.6479143063137296,0.6980043500831246
4,46,0.5,0.9687850358896376,0.6818621897208775,0.7003830964443656
5,46,0.001,1.0,0.6809455144711093,0.6872934203349959
5,46,0.005,1.0,0.6901534658564219,0.709181829531939
5,46,0.01,1.0,0.6791430631372953,0.6799929031876515
5,46,0.05,1.0,0.7027500257493048,0.6948173556488655
5,46,0.1,1.0,0.6790503656401277,0.6786918209237683
5,46,0.5,0.9998749983891544,0.7025440313111547,0.7106931877172578
6,46,0.001,1.0,0.688958698115151,0.7076573291015305
6,46,0.005,1.0,0.6705736945102481,0.7066782318423457
6,46,0.01,1.0,0.6855391904418581,0.7130390784657743
6,46,0.05,1.0,0.6831187557935936,0.713393919083197
6,46,0.1,1.0,0.6840045318776393,0.7160815082040466
6,46,0.5,1.0,0.6962200020599444,0.7022427241245622
7,46,0.001,1.0,0.692203110516016,0.7261090412075094
7,46,0.005,1.0,0.7007518796992482,0.7216866757348157
7,46,0.01,1.0,0.6919044185806984,0.7081238788022157
7,46,0.05,1.0,0.7026779276959522,0.7204775891865607
7,46,0.1,1.0,0.7015861571737563,0.7302291350431394
7,46,0.5,1.0,0.6983520444947987,0.727778106333905
8,46,0.001,1.0,0.6591822020805438,0.6627831332426517
8,46,0.005,1.0,0.6598207848388095,0.6757742425138487
8,46,0.01,1.0,0.601823050777629,0.6407698727173563
8,46,0.05,1.0,0.6522298897929757,0.6665286730932245
8,46,0.1,1.0,0.6513029148212999,0.6700967926350858
8,46,0.5,1.0,0.6621073231022764,0.664465340614137
9,46,0.001,1.0,0.680698321145329,0.6871094289037396
9,46,0.005,1.0,0.6732310227623853,0.6988388826463224
9,46,0.01,1.0,0.6906066536203523,0.6954941812709866
9,46,0.05,1.0,0.6757029560201875,0.6898035891471339
9,46,0.1,1.0,0.6779688948398392,0.6888573475006735
9,46,0.5,1.0,0.6530126686579463,0.6921297665280159
10,46,0.001,1.0,0.7022247399320217,0.7078084649200622
10,46,0.005,1.0,0.6775363065197241,0.7006985103265191
10,46,0.01,1.0,0.6819960861056751,0.6880753839178346
10,46,0.05,1.0,0.6763415387784529,0.6972289576228307
10,46,0.1,1.0,0.6865588629107013,0.6982014837594708
10,46,0.5,0.9998176522893336,0.6761046451745802,0.7133807768381073
11,46,0.001,1.0,0.6848800082397775,0.6991871521412003
11,46,0.005,1.0,0.689792975589659,0.7290529041076087
11,46,0.01,1.0,0.6847358121330726,0.6977349340587853
11,46,0.05,1.0,0.6852301987846328,0.7132756388773894
11,46,0.1,1.0,0.6874240395509321,0.7155492472779124
11,46,0.5,1.0,0.6876403337109898,0.7202016020396764
12,46,0.001,1.0,0.670367700072098,0.6996668440869752
12,46,0.005,1.0,0.6859717787619736,0.6615214777140379
12,46,0.01,1.0,0.647152126892574,0.6780872776496409
12,46,0.05,0.9989606824830217,0.6559274899577712,0.6716212930654943
12,46,0.1,1.0,0.6637140797198475,0.6982014837594706
12,46,0.5,1.0,0.6817385930579875,0.7007116525716088
13,46,0.001,1.0,0.6902255639097743,0.6999954002142186
13,46,0.005,1.0,0.682500772479143,0.7125396731523645
13,46,0.01,1.0,0.692707796889484,0.7243611226105757
13,46,0.05,1.0,0.6946441446080955,0.6821219468921876
13,46,0.1,1.0,0.6833762488412813,0.7194787785597414
13,46,0.5,1.0,0.6816561952827274,0.7032152502612021
14,46,0.001,1.0,0.6940158615717376,0.709037264835952
14,46,0.005,1.0,0.6974044700793078,0.702978689849587
14,46,0.01,1.0,0.6855185909980431,0.7107588989427064
14,46,0.05,1.0,0.6922752085693687,0.726128754575144
14,46,0.1,1.0,0.6938407662993098,0.7131245030588576
14,46,0.5,1.0,0.6952209290349161,0.7156215296259061
15,46,0.001,1.0,0.6621073231022762,0.6721666962367182
15,46,0.005,1.0,0.6685755484601916,0.6812414164711758
15,46,0.01,1.0,0.6571325574209497,0.6760305162930983
15,46,0.05,1.0,0.6595735915130291,0.6828644837397573
15,46,0.1,0.994549543164216,0.6643732619219281,0.6760173740480087
15,46,0.5,1.0,0.6837058399423215,0.6857426354144078
16,46,0.001,1.0,0.7000308991657226,0.6910849580433825
16,46,0.005,1.0,0.6717684622515192,0.7114160111971928
16,46,0.01,1.0,0.6734885158100731,0.6926226007188808
16,46,0.05,1.0,0.6709753836646409,0.7036226598589836
16,46,0.1,1.0,0.6843959213101247,0.7060539752005836
16,46,0.5,1.0,0.6808219178082191,0.7003042429738272
17,46,0.001,1.0,0.67879287259244,0.7066716607198007
17,46,0.005,1.0,0.6575960449067875,0.7025055690263567
17,46,0.01,1.0,0.6572252549181172,0.7001202515425711
17,46,0.05,1.0,0.6943248532289628,0.7086364263607153
17,46,0.1,1.0,0.6549181172108353,0.6934768466497132
17,46,0.5,1.0,0.6990112266968791,0.690092718539108
18,46,0.001,1.0,0.6857039859923781,0.6892976127111795
18,46,0.005,1.0,0.6788855700896076,0.6923334713269068
18,46,0.01,1.0,0.6950046348748583,0.7134070613282867
18,46,0.05,1.0,0.721856009887733,0.7191370801874084
18,46,0.1,1.0,0.6928828921619116,0.7041089229273036
18,46,0.5,1.0,0.6810588114120919,0.7041812052752972
19,46,0.001,1.0,0.6784941806571223,0.6969398282308567
19,46,0.005,1.0,0.6974353692450305,0.7094183899435541
19,46,0.01,1.0,0.6947368421052632,0.7092935386152017
19,46,0.05,1.0,0.6862292718096612,0.7051603025344819
19,46,0.1,1.0,0.6738284066330209,0.712421392946557
19,46,0.5,1.0,0.6920898135750335,0.7074733376702742
20,46,0.001,1.0,0.6861674734782162,0.7024070021881837
20,46,0.005,1.0,0.6729941291585128,0.7077821804298828
20,46,0.01,1.0,0.6956741167988465,0.7007445081843331
20,46,0.05,0.8997538628075104,0.6361726233391698,0.6561397283497941
20,46,0.1,1.0,0.6827376660830158,0.7063496757151024
20,46,0.5,1.0,0.6917293233082706,0.7027027027027029
21,46,0.001,1.0,0.6808837161396643,0.704871173142508
21,46,0.005,0.9999999999999999,0.701091770522196,0.693246857360643
21,46,0.01,1.0,0.6777011020702441,0.6910061045728443
21,46,0.05,1.0,0.6723246472345246,0.696249860363646
21,46,0.1,1.0,0.7130806468225358,0.7192750737608506
21,46,0.5,1.0,0.6909465444433001,0.7121125501869484
22,46,0.001,1.0,0.686105675146771,0.6876679743200531
22,46,0.005,1.0,0.6877021320424348,0.7069345056215952
22,46,0.01,1.0,0.6733546194252755,0.7054560030490008
22,46,0.05,1.0,0.6984756411576887,0.6941339589041995
22,46,0.1,1.0,0.6780203934493769,0.6938711140024052
22,46,0.5,1.0,0.6967761870429499,0.7000873959298467
0,47,0.001,0.7374611786234359,0.6131836440416109,0.5810383687845395
0,47,0.005,0.7410114821067282,0.6254609125553611,0.5959613880839264
0,47,0.01,0.6821692289849096,0.6046966731898238,0.5806309591867579
0,47,0.05,0.7375417208984651,0.6119888763003399,0.6046812677009613
0,47,0.1,0.7342949007074834,0.6150993923164074,0.5838048113759273
0,47,0.5,0.7361344862691529,0.6215882171181379,0.598307278832443
1,47,0.001,0.8151200402067037,0.6384900607683592,0.6194400089367267
1,47,0.005,0.802137269810178,0.6183232052734575,0.5831608413665306
1,47,0.01,0.8169138777561566,0.6351323514265115,0.6008897299925746
1,47,0.05,0.8289784662173482,0.6258420022659388,0.5933263679434359
1,47,0.1,0.8184525573783167,0.6243897414769801,0.6158357482208686
1,47,0.5,0.7648648822794109,0.6218251107220105,0.610654418094243
2,47,0.001,0.9232180827072514,0.6628592028015243,0.624072650330856
2,47,0.005,0.9177843786646736,0.6275517561025852,0.60862394122788
